State,Year,Gross_Enrollment_Primary,Gross_Enrollment_Secondary,Gross_Enrollment_Higher,Literacy_Rate_Youth,Literacy_Rate_Adult,Dropout_Rate_Primary,Dropout_Rate_Secondary,Education_Expenditure_GDP
Uttar Pradesh,2007,85.98,52.33,36.88,69.57,53.04,14.87,13.06,6.95
Uttar Pradesh,2007,92.81,76.80,45.65,79.00,66.75,14.08,25.77,7.81
Uttar Pradesh,2007,98.15,58.16,19.32,90.20,77.57,12.94,8.49,6.87
Uttar Pradesh,2007,74.93,86.66,58.24,82.78,67.22,13.40,14.81,6.99
Uttar Pradesh,2007,83.88,63.56,63.59,82.09,61.15,13.69,14.60,5.49
Uttar Pradesh,2007,73.51,92.29,55.80,76.39,56.69,12.32,20.50,5.43
Uttar Pradesh,2007,74.55,64.03,31.15,90.29,51.61,9.41,24.06,7.32
Uttar Pradesh,2007,73.32,88.09,23.29,78.51,88.27,3.95,10.73,6.47
Uttar Pradesh,2007,90.82,74.42,31.37,76.75,58.72,13.81,19.58,4.70
Uttar Pradesh,2007,74.60,76.38,47.88,85.79,50.87,13.34,28.30,5.61
Uttar Pradesh,2008,91.22,56.86,52.46,85.63,70.36,11.57,28.36,7.59
Uttar Pradesh,2008,99.55,87.75,23.10,96.31,91.76,8.74,19.78,4.69
Uttar Pradesh,2008,94.09,50.21,36.68,78.54,75.79,13.96,13.66,4.41
Uttar Pradesh,2008,76.74,70.36,24.16,71.00,73.92,7.45,27.87,4.49
Uttar Pradesh,2008,70.39,79.86,26.57,97.68,57.14,7.39,7.13,7.98
Uttar Pradesh,2008,72.01,83.75,28.64,95.53,59.85,4.48,5.91,5.10
Uttar Pradesh,2008,93.27,70.40,49.09,79.99,69.24,9.28,8.88,3.50
Uttar Pradesh,2008,81.20,62.18,56.86,78.90,,4.03,22.90,6.12
Uttar Pradesh,2008,76.93,80.24,16.28,68.54,88.40,4.32,21.32,3.81
Uttar Pradesh,2008,91.67,88.51,68.96,78.50,,4.66,12.33,7.43
Uttar Pradesh,2009,76.24,51.19,26.79,84.82,70.23,13.60,25.44,4.38
Uttar Pradesh,2009,87.71,62.06,55.57,78.92,76.50,7.67,12.36,7.72
Uttar Pradesh,2009,96.05,71.93,73.15,92.20,70.41,2.29,11.72,5.48
Uttar Pradesh,2009,74.18,87.57,78.99,82.87,58.24,5.54,5.46,7.53
Uttar Pradesh,2009,78.22,74.94,57.34,93.21,59.91,2.14,8.42,7.45
Uttar Pradesh,2009,88.02,79.93,26.40,96.09,70.10,6.98,17.97,2.76
Uttar Pradesh,2009,72.48,77.14,30.95,78.24,63.86,6.62,22.98,4.13
Uttar Pradesh,2009,89.91,92.16,62.62,72.31,51.50,5.41,19.88,2.78
Uttar Pradesh,2009,80.03,84.69,21.93,67.55,84.95,8.44,22.21,4.89
Uttar Pradesh,2009,93.98,81.26,32.69,85.07,67.33,3.19,27.93,3.25
Uttar Pradesh,2010,75.55,74.39,71.74,89.90,88.71,10.56,22.31,7.17
Uttar Pradesh,2010,76.64,94.45,76.36,66.34,83.87,14.03,9.51,5.62
Uttar Pradesh,2010,90.92,63.38,75.09,98.02,95.32,8.16,26.55,7.15
Uttar Pradesh,2010,71.11,76.83,29.95,69.10,53.69,11.05,13.50,6.49
Uttar Pradesh,2010,86.18,85.58,35.72,86.28,92.53,,10.82,2.63
Uttar Pradesh,2010,96.24,73.80,76.04,92.16,97.90,6.56,24.18,4.71
Uttar Pradesh,2010,96.21,94.28,64.94,79.20,70.23,11.59,10.97,3.11
Uttar Pradesh,2010,78.89,60.51,17.74,65.61,97.41,7.56,14.61,6.24
Uttar Pradesh,2010,93.59,54.02,42.14,94.89,95.35,8.08,20.34,3.42
Uttar Pradesh,2010,98.28,79.23,54.50,82.43,61.07,4.29,10.51,3.53
Uttar Pradesh,2011,71.74,93.61,72.45,96.54,97.76,4.26,14.91,6.67
Uttar Pradesh,2011,94.47,60.10,29.55,83.26,78.46,9.54,7.29,7.33
Uttar Pradesh,2011,96.66,93.00,71.04,92.52,81.45,9.16,7.17,4.75
Uttar Pradesh,2011,91.70,72.31,20.27,72.49,82.80,2.99,26.28,5.22
Uttar Pradesh,2011,94.74,65.65,59.07,84.23,62.82,13.42,24.94,6.12
Uttar Pradesh,2011,91.25,87.67,60.34,88.12,79.69,,8.97,7.34
Uttar Pradesh,2011,94.77,55.80,36.78,90.28,,12.63,25.80,5.29
Uttar Pradesh,2011,88.51,94.15,56.07,73.83,80.43,9.02,24.50,3.09
Uttar Pradesh,2011,98.89,65.38,56.12,96.69,54.92,14.18,22.20,2.87
Uttar Pradesh,2011,72.02,76.20,37.48,86.11,52.20,13.33,29.34,7.83
Uttar Pradesh,2012,92.75,51.11,16.44,76.00,73.45,12.02,22.08,4.95
Uttar Pradesh,2012,82.79,70.31,25.64,92.02,83.30,4.87,7.06,6.24
Uttar Pradesh,2012,98.53,56.80,43.10,97.08,70.15,10.30,14.94,4.01
Uttar Pradesh,2012,96.82,60.35,28.85,66.06,81.28,6.79,26.61,5.10
Uttar Pradesh,2012,96.06,84.95,65.11,93.72,86.53,10.14,8.28,2.68
Uttar Pradesh,2012,93.90,71.67,22.63,69.26,82.91,7.59,10.01,5.20
Uttar Pradesh,2012,78.07,85.89,35.17,80.48,50.56,2.94,14.81,5.14
Uttar Pradesh,2012,90.85,88.71,65.69,66.35,73.06,3.36,11.05,7.93
Uttar Pradesh,2012,88.54,81.61,51.38,65.33,,8.73,7.20,4.43
Uttar Pradesh,2012,81.91,55.97,51.89,88.44,88.43,4.60,9.19,3.08
Uttar Pradesh,2013,70.95,92.13,18.38,83.40,84.03,13.32,22.85,6.91
Uttar Pradesh,2013,72.40,90.27,50.59,92.79,71.71,10.37,18.16,6.52
Uttar Pradesh,2013,77.41,57.18,71.67,72.45,96.84,6.38,9.55,6.84
Uttar Pradesh,2013,86.66,82.36,29.85,98.88,96.79,10.45,9.99,6.24
Uttar Pradesh,2013,77.73,70.82,71.44,89.72,85.65,7.53,13.65,4.54
Uttar Pradesh,2013,96.01,76.04,43.51,89.66,73.36,13.35,27.52,4.82
Uttar Pradesh,2013,97.37,59.48,55.49,86.47,85.19,3.71,22.90,7.50
Uttar Pradesh,2013,99.14,58.14,70.54,81.74,61.87,13.32,16.13,5.33
Uttar Pradesh,2013,74.91,67.60,78.01,73.78,81.52,6.23,24.34,3.22
Uttar Pradesh,2013,77.08,53.31,26.03,82.67,66.18,12.78,15.77,3.87
Uttar Pradesh,2014,75.01,57.54,17.38,90.04,81.86,8.17,26.10,6.93
Uttar Pradesh,2014,76.18,55.04,32.53,66.94,75.50,14.18,5.98,3.17
Uttar Pradesh,2014,79.48,72.83,17.70,70.04,97.36,14.55,5.12,7.73
Uttar Pradesh,2014,83.64,73.20,46.78,87.67,56.70,2.39,12.70,6.38
Uttar Pradesh,2014,99.10,54.23,58.72,80.09,91.67,4.30,22.32,7.11
Uttar Pradesh,2014,84.92,77.80,71.48,84.40,51.46,14.10,22.24,6.22
Uttar Pradesh,2014,81.82,79.31,21.93,87.37,97.97,2.63,29.43,4.74
Uttar Pradesh,2014,87.01,83.23,72.10,78.74,65.70,10.68,25.20,6.69
Uttar Pradesh,2014,94.54,55.41,50.39,65.20,65.58,6.76,14.90,6.33
Uttar Pradesh,2014,77.13,66.80,29.77,67.49,78.97,10.69,20.49,5.05
Uttar Pradesh,2015,85.57,71.56,16.67,76.60,68.25,7.18,19.50,5.43
Uttar Pradesh,2015,94.39,82.32,77.11,65.62,59.40,2.10,21.19,7.44
Uttar Pradesh,2015,71.81,92.05,37.86,68.45,73.32,5.34,12.12,4.19
Uttar Pradesh,2015,79.34,77.47,61.55,74.27,69.85,3.58,9.53,6.25
Uttar Pradesh,2015,91.27,54.81,51.88,73.72,,8.29,25.15,5.53
Uttar Pradesh,2015,98.54,77.07,68.25,95.06,60.95,4.76,20.27,4.76
Uttar Pradesh,2015,80.60,60.66,65.73,74.34,89.49,7.51,21.69,3.03
Uttar Pradesh,2015,87.60,57.56,62.90,94.34,60.40,3.24,5.59,6.03
Uttar Pradesh,2015,76.96,67.59,53.64,81.89,97.41,3.77,22.38,4.72
Uttar Pradesh,2015,90.77,94.61,23.35,68.54,84.77,9.52,11.85,2.94
Uttar Pradesh,2016,75.76,64.55,29.73,77.07,53.33,8.75,6.69,6.90
Uttar Pradesh,2016,96.40,79.29,49.64,76.03,65.98,10.70,29.85,6.14
Uttar Pradesh,2016,83.96,52.71,51.55,97.56,58.41,10.97,10.02,5.45
Uttar Pradesh,2016,92.68,65.64,58.22,92.05,94.50,5.05,14.98,3.34
Uttar Pradesh,2016,86.20,87.89,48.86,86.20,54.28,11.82,8.19,7.04
Uttar Pradesh,2016,71.08,63.64,32.10,77.24,54.21,14.18,18.85,4.18
Uttar Pradesh,2016,88.02,73.21,74.76,81.90,97.62,13.07,10.21,7.62
Uttar Pradesh,2016,81.42,89.51,71.42,92.40,87.92,5.96,7.02,4.72
Uttar Pradesh,2016,80.38,93.90,56.66,92.96,56.36,13.21,28.07,5.18
Uttar Pradesh,2016,75.25,72.62,40.91,69.98,67.64,2.89,5.65,3.24
Uttar Pradesh,2017,98.97,69.46,35.27,82.21,71.10,3.37,21.02,3.69
Uttar Pradesh,2017,74.56,52.76,65.75,80.63,52.79,14.93,6.44,6.32
Uttar Pradesh,2017,74.27,55.46,34.71,68.44,83.22,2.81,17.74,7.98
Uttar Pradesh,2017,79.19,78.08,49.26,79.49,56.27,13.53,16.24,3.57
Uttar Pradesh,2017,94.83,83.01,65.00,65.38,69.98,8.26,5.48,3.93
Uttar Pradesh,2017,86.06,59.68,15.79,73.20,96.84,12.42,28.99,5.18
Uttar Pradesh,2017,83.63,88.00,21.38,81.60,57.20,6.22,23.43,5.12
Uttar Pradesh,2017,83.78,85.33,72.99,97.48,87.77,6.10,22.20,4.91
Uttar Pradesh,2017,71.15,90.58,45.00,86.66,81.65,13.64,20.92,5.88
Uttar Pradesh,2017,74.51,83.18,48.29,88.13,52.00,,22.91,2.90
Uttar Pradesh,2018,98.70,83.19,37.96,75.08,66.79,12.07,21.53,3.52
Uttar Pradesh,2018,89.81,84.40,32.23,65.71,53.94,14.58,12.39,6.73
Uttar Pradesh,2018,76.17,55.46,54.98,91.34,80.91,8.89,6.05,7.83
Uttar Pradesh,2018,99.40,77.08,52.86,90.43,88.96,10.53,8.20,4.36
Uttar Pradesh,2018,81.17,69.44,43.56,85.84,95.27,5.13,8.04,3.59
Uttar Pradesh,2018,78.58,86.72,70.99,93.78,94.11,5.28,23.88,5.03
Uttar Pradesh,2018,93.29,79.53,26.53,83.53,97.26,14.19,6.08,3.41
Uttar Pradesh,2018,94.53,59.61,47.88,93.58,85.17,9.05,19.76,5.30
Uttar Pradesh,2018,90.67,89.30,56.36,90.88,57.68,8.00,5.23,3.86
Uttar Pradesh,2018,72.98,68.07,67.00,71.94,76.64,11.53,20.40,3.53
Uttar Pradesh,2019,86.63,50.24,64.46,66.20,85.80,4.63,28.95,4.52
Uttar Pradesh,2019,79.17,89.45,79.76,77.52,71.53,11.39,27.15,5.76
Uttar Pradesh,2019,90.87,50.14,55.27,77.09,88.12,3.21,19.71,5.15
Uttar Pradesh,2019,87.40,75.27,51.44,85.52,82.47,12.46,11.75,7.04
Uttar Pradesh,2019,71.76,65.04,66.02,89.06,87.85,8.72,16.00,3.31
Uttar Pradesh,2019,72.66,59.93,53.88,90.01,97.92,14.13,21.06,4.82
Uttar Pradesh,2019,73.55,68.45,69.59,78.05,77.45,,9.61,4.49
Uttar Pradesh,2019,70.73,87.43,32.75,82.61,64.34,14.23,11.48,4.86
Uttar Pradesh,2019,75.58,86.12,44.78,81.42,56.41,3.05,23.20,5.23
Uttar Pradesh,2019,92.97,57.15,54.66,69.60,86.07,10.54,28.92,2.88
Uttar Pradesh,2020,77.85,61.11,73.91,73.48,63.05,11.87,16.24,6.77
Uttar Pradesh,2020,71.01,52.82,73.92,69.73,,7.34,13.68,7.45
Uttar Pradesh,2020,98.90,75.21,75.89,66.78,70.10,5.38,23.27,7.90
Uttar Pradesh,2020,75.94,75.44,45.16,98.05,79.21,6.54,7.85,3.33
Uttar Pradesh,2020,95.52,75.26,49.02,68.90,91.29,11.40,6.69,6.39
Uttar Pradesh,2020,83.75,71.81,25.78,97.15,90.80,10.70,16.56,4.76
Uttar Pradesh,2020,71.87,73.06,67.42,80.61,52.49,12.22,10.03,3.92
Uttar Pradesh,2020,92.70,73.37,28.32,94.85,92.22,13.32,10.97,4.98
Uttar Pradesh,2020,70.82,52.93,45.16,95.91,75.86,8.47,7.64,6.11
Uttar Pradesh,2020,93.27,93.40,28.24,82.79,63.78,12.31,19.44,5.99
Uttar Pradesh,2021,97.45,73.99,25.27,88.66,88.08,6.12,26.43,7.48
Uttar Pradesh,2021,74.22,59.09,26.97,95.40,81.41,3.98,16.01,5.88
Uttar Pradesh,2021,94.11,72.73,77.86,79.20,97.24,10.68,20.87,3.41
Uttar Pradesh,2021,74.87,50.57,51.38,82.93,84.53,13.57,6.99,6.52
Uttar Pradesh,2021,94.57,74.34,61.17,75.69,72.62,12.68,16.48,4.47
Uttar Pradesh,2021,80.06,57.82,61.28,93.08,54.83,5.12,8.55,4.41
Uttar Pradesh,2021,89.53,77.94,37.90,93.61,72.62,14.73,20.85,3.19
Uttar Pradesh,2021,90.59,53.13,26.37,94.10,60.90,12.88,11.98,6.04
Uttar Pradesh,2021,79.16,59.57,17.16,75.33,81.35,14.20,26.78,6.71
Uttar Pradesh,2021,77.81,90.82,58.60,84.05,55.33,7.81,16.51,7.26
Uttar Pradesh,2022,99.30,54.98,42.47,66.43,85.52,13.93,12.00,7.22
Uttar Pradesh,2022,92.62,86.22,16.17,97.74,84.88,5.96,25.73,4.05
Uttar Pradesh,2022,91.11,74.33,21.27,73.22,50.60,8.09,12.53,5.79
Uttar Pradesh,2022,92.30,52.17,73.69,93.98,82.05,9.71,27.31,3.52
Uttar Pradesh,2022,93.84,51.56,52.88,98.84,91.07,8.78,6.59,7.07
Uttar Pradesh,2022,72.82,90.93,58.50,93.20,92.19,9.43,17.94,4.87
Uttar Pradesh,2022,93.22,77.09,73.01,80.07,79.14,10.21,19.79,6.36
Uttar Pradesh,2022,73.13,67.30,46.70,87.18,95.63,9.81,23.59,5.28
Uttar Pradesh,2022,77.63,66.28,45.71,66.55,56.72,5.60,29.29,4.32
Uttar Pradesh,2022,88.32,62.63,28.45,82.56,50.26,2.10,10.48,2.70
Uttar Pradesh,2023,94.08,75.74,48.32,74.98,94.72,7.16,7.18,5.89
Uttar Pradesh,2023,85.22,89.34,47.08,88.88,97.66,3.71,11.87,4.67
Uttar Pradesh,2023,97.23,82.13,54.51,75.52,89.54,14.42,25.53,2.51
Uttar Pradesh,2023,77.73,52.68,54.25,88.34,55.50,6.99,16.41,4.53
Uttar Pradesh,2023,92.54,53.20,20.21,77.06,95.20,,21.97,4.49
Uttar Pradesh,2023,89.08,91.10,54.82,94.71,84.75,3.57,27.56,2.87
Uttar Pradesh,2023,70.35,68.99,34.18,81.52,77.71,2.57,8.08,5.57
Uttar Pradesh,2023,89.57,88.05,60.01,79.62,82.30,5.58,12.66,6.84
Uttar Pradesh,2023,94.67,88.59,74.58,79.65,65.31,9.57,14.28,5.81
Uttar Pradesh,2023,81.24,57.51,42.98,69.85,92.72,6.50,8.86,2.64
Uttarakhand,2000,95.95,68.30,21.95,98.93,56.98,8.70,11.62,5.31
Uttarakhand,2000,99.05,68.45,19.56,87.55,68.08,14.82,7.23,3.16
Uttarakhand,2000,84.13,62.48,35.14,76.49,60.81,,6.63,4.74
Uttarakhand,2000,96.34,81.78,19.77,95.43,73.39,10.48,27.05,7.35
Uttarakhand,2000,77.72,84.47,75.41,67.46,50.72,12.70,14.67,4.02
Uttarakhand,2000,99.14,93.97,36.55,97.77,64.39,13.11,10.30,7.05
Uttarakhand,2000,98.04,59.64,79.47,68.69,50.48,13.32,19.67,4.82
Uttarakhand,2000,81.81,71.76,55.98,86.76,96.11,10.52,13.49,4.31
Uttarakhand,2000,81.29,87.90,70.88,86.34,77.98,7.55,20.90,6.93
Uttarakhand,2000,91.93,82.40,21.43,70.11,,9.27,25.54,3.52
Uttarakhand,2001,83.58,73.55,70.75,89.35,97.54,3.02,8.26,2.96
Uttarakhand,2001,90.51,55.97,21.71,80.65,68.04,12.78,25.94,3.15
Uttarakhand,2001,85.11,54.26,63.08,67.03,63.33,3.24,18.27,6.05
Uttarakhand,2001,98.83,84.24,34.37,83.62,71.98,9.36,19.30,6.36
Uttarakhand,2001,74.31,51.18,48.73,84.77,51.67,8.70,18.36,2.79
Uttarakhand,2001,93.83,63.99,46.06,95.32,88.70,12.16,9.01,2.76
Uttarakhand,2001,97.27,65.73,41.69,82.88,88.23,5.49,28.55,5.47
Uttarakhand,2001,93.16,52.31,66.95,82.81,71.57,3.45,23.54,3.22
Uttarakhand,2001,70.20,79.79,32.60,70.08,65.36,8.49,17.59,4.52
Uttarakhand,2001,94.68,51.33,71.42,73.29,84.65,7.27,12.36,5.88
Uttarakhand,2002,84.00,52.65,75.06,93.79,69.10,11.94,12.83,6.52
Uttarakhand,2002,71.70,93.44,69.43,91.98,64.64,5.76,19.33,7.15
Uttarakhand,2002,88.22,82.58,29.72,78.85,59.00,11.09,26.59,7.33
Uttarakhand,2002,89.83,88.89,55.68,79.04,94.15,12.86,27.06,7.47
Uttarakhand,2002,87.11,51.72,56.33,81.00,63.21,14.61,6.38,7.70
Uttarakhand,2002,82.52,82.90,29.01,98.53,85.95,12.27,7.66,5.12
Uttarakhand,2002,74.36,71.84,75.48,81.55,69.43,10.45,28.42,2.77
Uttarakhand,2002,72.56,63.59,29.91,83.66,65.71,7.27,28.55,3.36
Uttarakhand,2002,86.47,83.14,68.10,82.52,91.04,12.21,8.93,3.85
Uttarakhand,2002,81.28,60.34,71.49,71.79,83.48,2.45,5.47,4.98
Uttarakhand,2003,92.92,55.79,49.69,75.48,86.11,12.45,6.65,3.56
Uttarakhand,2003,84.30,57.56,79.67,96.38,50.10,9.16,26.81,4.87
Uttarakhand,2003,70.86,85.56,44.69,83.06,62.27,12.19,24.84,5.54
Uttarakhand,2003,93.60,75.14,30.02,69.50,64.45,13.13,24.69,6.05
Uttarakhand,2003,79.16,77.31,67.20,69.52,81.31,2.42,7.54,6.48
Uttarakhand,2003,77.45,68.96,20.02,90.67,53.79,12.89,21.57,4.79
Uttarakhand,2003,77.94,56.17,39.80,98.55,57.73,12.80,21.30,2.59
Uttarakhand,2003,97.75,72.58,29.32,78.30,79.48,6.92,22.70,6.88
Uttarakhand,2003,98.73,61.24,37.52,66.21,65.95,6.82,7.50,2.51
Uttarakhand,2003,70.53,88.70,52.99,70.82,91.53,5.30,10.69,7.42
Uttarakhand,2004,94.09,63.94,17.24,67.81,55.26,13.58,15.10,2.68
Uttarakhand,2004,77.05,57.24,64.53,65.02,,3.13,18.81,4.40
Uttarakhand,2004,87.12,61.14,64.76,77.62,85.97,9.53,26.73,5.51
Uttarakhand,2004,93.49,93.76,21.08,85.10,73.60,10.72,29.50,5.43
Uttarakhand,2004,78.97,65.09,17.51,74.68,58.30,7.95,16.52,6.71
Uttarakhand,2004,76.95,88.36,20.92,98.40,72.85,4.42,13.86,2.58
Uttarakhand,2004,86.63,55.83,58.94,93.71,77.47,5.86,8.03,2.59
Uttarakhand,2004,84.29,54.59,28.46,92.72,73.03,14.52,30.00,6.90
Uttarakhand,2004,77.61,94.41,36.80,89.02,96.03,12.65,19.94,3.43
Uttarakhand,2004,98.56,90.70,25.80,74.78,78.26,8.21,7.98,4.53
Uttarakhand,2005,86.78,78.59,29.42,90.23,52.52,4.87,5.15,4.62
Uttarakhand,2005,90.03,83.52,32.08,82.69,85.36,8.46,7.21,6.57
Uttarakhand,2005,84.34,53.36,55.91,86.78,62.32,14.54,25.61,3.10
Uttarakhand,2005,92.51,86.04,24.84,87.50,91.41,,7.01,2.65
Uttarakhand,2005,79.81,63.47,22.17,87.14,97.61,13.71,11.32,6.73
Uttarakhand,2005,96.54,85.39,34.04,67.84,73.42,2.71,29.96,4.47
Uttarakhand,2005,82.34,55.32,30.42,87.88,,14.73,8.30,3.36
Uttarakhand,2005,94.63,58.92,50.61,80.18,65.64,10.04,17.56,4.34
Uttarakhand,2005,89.30,93.08,62.38,79.23,85.88,12.52,13.15,6.38
Uttarakhand,2005,78.86,92.20,52.36,77.01,70.13,6.52,8.66,2.88
Uttarakhand,2006,80.85,50.63,52.64,69.92,60.13,3.57,18.01,3.02
Uttarakhand,2006,75.03,70.08,37.28,94.26,88.16,14.91,18.22,5.66
Uttarakhand,2006,86.67,67.06,50.48,67.75,87.62,14.81,6.64,6.91
Uttarakhand,2006,90.80,51.99,45.11,65.05,76.61,8.01,27.89,6.46
Uttarakhand,2006,97.95,82.64,53.63,84.01,69.11,9.61,24.29,3.20
Uttarakhand,2006,83.43,51.02,50.77,77.98,61.99,14.81,15.70,4.78
Uttarakhand,2006,81.79,65.14,45.23,94.13,59.25,9.90,5.94,4.24
Uttarakhand,2006,86.32,63.96,79.53,86.45,61.72,3.33,6.02,3.00
Uttarakhand,2006,74.70,68.10,38.03,86.91,58.77,14.39,23.21,7.75
Uttarakhand,2006,91.97,81.99,16.39,98.94,94.55,3.56,18.59,4.23
Uttarakhand,2007,76.71,51.52,33.96,66.30,56.78,10.27,23.63,5.07
Uttarakhand,2007,79.50,82.08,38.72,76.86,59.31,9.73,25.24,5.08
Uttarakhand,2007,72.14,71.23,31.97,96.83,85.40,9.36,21.69,5.43
Uttarakhand,2007,84.78,78.54,17.94,69.83,78.29,7.97,10.67,3.82
Uttarakhand,2007,83.03,73.54,35.03,92.90,52.72,13.26,23.08,4.95
Uttarakhand,2007,97.93,71.27,44.44,83.05,53.14,13.81,21.69,5.90
Uttarakhand,2007,74.90,83.70,52.70,80.67,96.93,13.05,22.42,4.60
Uttarakhand,2007,77.48,70.27,28.79,82.01,84.57,2.48,24.13,2.61
Uttarakhand,2007,92.84,84.25,42.13,67.26,83.29,8.64,13.33,3.79
Uttarakhand,2007,83.75,71.49,52.88,77.32,94.16,8.45,15.59,2.76
Uttarakhand,2008,87.50,89.94,64.59,94.49,52.85,6.14,12.97,6.11
Uttarakhand,2008,81.53,59.97,33.91,71.20,59.50,,5.40,6.44
Uttarakhand,2008,81.10,90.74,48.23,98.55,75.92,14.52,10.05,4.09
Uttarakhand,2008,94.76,74.92,20.53,77.39,54.15,6.05,11.47,4.64
Uttarakhand,2008,79.18,61.75,34.25,77.26,61.73,14.25,15.50,3.13
Uttarakhand,2008,76.48,62.83,23.11,89.52,88.01,7.13,22.22,4.64
Uttarakhand,2008,86.71,51.84,57.54,90.25,91.28,3.34,5.00,2.90
Uttarakhand,2008,95.06,73.27,49.24,75.15,90.45,,14.80,4.31
Uttarakhand,2008,95.80,70.08,43.69,87.75,81.00,5.46,28.58,7.92
Uttarakhand,2008,86.63,71.86,76.44,73.32,55.18,14.08,10.33,6.62
Uttarakhand,2009,93.73,91.34,76.81,67.87,70.80,10.43,25.06,3.83
Uttarakhand,2009,95.99,73.07,48.50,77.72,54.97,6.51,15.67,5.13
Uttarakhand,2009,82.20,90.77,63.92,65.78,88.98,14.87,28.49,7.10
Uttarakhand,2009,89.63,81.30,33.30,73.68,69.05,10.33,12.33,5.56
Uttarakhand,2009,98.98,71.30,21.56,66.87,66.26,5.36,26.09,6.56
Uttarakhand,2009,83.06,62.18,52.90,86.01,68.86,14.18,21.00,7.11
Uttarakhand,2009,92.10,60.36,53.78,78.68,57.19,7.37,12.76,3.12
Uttarakhand,2009,80.39,72.72,64.05,65.62,76.24,8.23,27.33,5.56
Uttarakhand,2009,88.63,52.07,72.50,67.30,51.47,2.03,22.09,5.01
Uttarakhand,2009,76.08,64.68,26.55,96.51,86.39,11.41,6.10,5.37
Uttarakhand,2010,79.65,88.34,16.50,86.26,68.92,10.66,9.95,3.81
Uttarakhand,2010,99.24,61.20,21.65,85.07,70.16,11.90,18.20,5.31
Uttarakhand,2010,90.31,71.98,68.31,69.72,64.44,14.35,18.83,7.61
Uttarakhand,2010,79.53,54.07,67.15,92.35,79.70,9.53,27.87,3.47
Uttarakhand,2010,74.23,69.68,68.38,89.93,,2.58,14.53,3.37
Uttarakhand,2010,77.33,68.90,24.11,81.61,94.16,11.73,26.05,6.93
Uttarakhand,2010,92.63,59.25,70.92,80.56,50.79,10.36,21.92,5.53
Uttarakhand,2010,82.00,93.86,68.60,90.90,,6.30,14.49,5.21
Uttarakhand,2010,80.74,75.28,15.58,75.93,86.90,,24.72,6.34
Uttarakhand,2010,77.84,74.70,76.17,88.11,71.92,3.69,17.33,4.93
Uttarakhand,2011,79.57,54.04,18.02,79.93,66.65,9.22,22.80,2.72
Uttarakhand,2011,83.65,73.46,46.64,78.25,55.29,3.64,9.48,6.86
Uttarakhand,2011,94.31,80.80,61.83,66.62,77.28,14.23,5.98,4.10
Uttarakhand,2011,73.49,71.57,61.80,70.59,86.26,2.78,8.74,4.04
Uttarakhand,2011,76.61,54.31,70.12,87.08,57.58,9.25,26.81,2.88
Uttarakhand,2011,89.57,58.01,68.06,90.51,76.93,3.51,29.71,5.20
Uttarakhand,2011,95.92,70.54,42.22,68.26,94.47,12.97,12.75,6.64
Uttarakhand,2011,88.41,61.48,66.34,70.23,82.11,6.24,5.90,3.18
Uttarakhand,2011,88.93,68.67,60.03,81.76,64.81,3.90,13.53,5.99
Uttarakhand,2011,89.93,58.07,29.42,83.06,63.88,10.60,28.89,3.32
Uttarakhand,2012,75.30,66.51,23.04,86.83,,10.63,18.55,6.60
Uttarakhand,2012,76.66,55.47,76.17,93.23,86.71,3.36,25.19,5.85
Uttarakhand,2012,75.83,72.70,63.97,79.74,52.62,3.45,20.05,4.07
Uttarakhand,2012,76.03,51.08,24.87,95.02,50.58,12.06,23.84,5.60
Uttarakhand,2012,84.25,57.79,42.89,71.63,68.05,8.46,14.00,6.11
Uttarakhand,2012,80.67,83.22,49.49,79.58,89.06,13.58,19.76,3.52
Uttarakhand,2012,82.97,61.81,45.70,80.18,60.06,13.74,27.13,6.68
Uttarakhand,2012,91.49,77.37,54.04,69.22,79.68,13.72,7.15,4.37
Uttarakhand,2012,72.69,89.28,17.64,94.16,51.33,4.00,25.01,7.23
Uttarakhand,2012,85.79,53.47,25.17,70.93,53.04,13.61,8.16,5.96
Uttarakhand,2013,99.95,65.63,73.83,97.24,95.55,11.79,11.35,3.16
Uttarakhand,2013,94.93,83.52,32.97,65.58,61.39,9.37,6.97,6.12
Uttarakhand,2013,87.89,77.31,46.07,97.41,55.19,7.29,27.07,4.62
Uttarakhand,2013,89.97,51.03,44.62,76.34,80.13,9.22,21.27,6.10
Uttarakhand,2013,81.11,60.89,59.38,85.50,60.39,13.49,16.52,3.20
Uttarakhand,2013,80.15,88.30,47.16,96.12,54.89,10.69,27.14,4.11
Uttarakhand,2013,98.84,78.51,56.86,87.83,51.91,7.79,6.94,4.24
Uttarakhand,2013,99.87,57.75,40.81,92.53,60.35,4.00,15.69,4.61
Uttarakhand,2013,95.83,89.96,25.26,89.32,63.33,3.23,26.87,4.11
Uttarakhand,2013,76.01,69.55,42.84,78.90,93.98,6.42,5.76,3.48
Uttarakhand,2014,98.55,81.25,27.63,69.10,75.00,10.65,9.14,5.81
Uttarakhand,2014,89.93,85.52,21.77,71.93,51.83,3.88,27.83,3.72
Uttarakhand,2014,89.36,74.93,46.60,79.28,94.01,2.12,6.34,5.21
Uttarakhand,2014,99.94,84.88,72.03,77.53,61.50,11.98,25.19,5.52
Uttarakhand,2014,84.13,60.02,48.61,98.64,64.06,10.03,22.35,3.68
Uttarakhand,2014,95.63,82.16,68.71,71.79,51.66,13.06,14.67,3.49
